subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_025	Bill_Clinton.jpg	86	4	4.369112e+02	4	5.464900e+00	16.000000	
subject_025	Julia_Louis-Dreyfus.jpg	87	2	4.439280e+02	2	2.879930e+00	53.000000	
subject_025	Bruce_Willis.jpg	88	1	4.483615e+02	1	1.286438e+00	20.000000	
subject_025	Sara_Palin.jpg	89	4	4.511949e+02	4	4.684859e+00	92.000000	
subject_025	Halle_Berry.jpg	90	1	4.574284e+02	1	1.595292e+00	37.000000	
subject_025	Arik_Einstein.jpg	91	1	4.605785e+02	1	2.805100e+00	7.000000	
subject_025	Harrison_Ford.jpg	92	5	4.649286e+02	5	2.926916e+00	39.000000	
subject_025	Helen_Hunt.jpg	93	2	4.694121e+02	2	6.283325e+00	40.000000	
subject_025	Sassi_Keshet.jpg	94	5	4.772456e+02	5	5.905622e+00	93.000000	
subject_025	Adi_Himelbloy.jpg	95	3	4.846958e+02	3	5.983234e+00	3.000000	
subject_025	Katie_Holmes.jpg	96	5	4.922293e+02	5	5.217562e+00	57.000000	
subject_025	Sharon_Stone.jpg	97	5	4.989962e+02	5	3.674605e+00	95.000000	
subject_025	Michal_Yanai.jpg	98	2	5.042130e+02	2	3.825686e+00	66.000000	
subject_025	Roni_Duani.jpg	99	2	5.095965e+02	2	2.090078e+00	88.000000	
subject_025	Guy_Arieli.jpg	100	1	5.132299e+02	1	4.152593e+00	34.000000	
subject_025	Hugh_Laurie.jpg	101	3	5.189301e+02	3	5.380275e+00	43.000000	
subject_025	James_Franco.jpg	102	1	5.258636e+02	1	2.006731e+00	45.000000	
subject_025	Ninet_Tayeb.jpg	103	1	5.294137e+02	1	3.736495e+00	76.000000	
subject_025	Yael_Sharoni.jpg	104	1	5.346972e+02	1	1.492946e+00	107.000000	
subject_025	Hillary_Cllinton.jpg	105	5	5.377473e+02	5	4.042728e+00	41.000000	
subject_025	Shih_Labeouf.jpg	106	4	5.433474e+02	4	5.274472e+00	96.000000	
subject_025	Guy_Zilberman.jpg	107	4	5.501642e+02	4	5.177504e+00	35.000000	
subject_025	Beyonce_Knowles.jpg	108	1	5.568978e+02	1	3.019888e+00	15.000000	
subject_025	Nicole_Kidman.jpg	109	2	5.614645e+02	2	5.460964e+00	75.000000	
subject_025	Rihanna.jpg	110	1	5.684814e+02	1	2.531980e+00	87.000000	
