subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_024	Will_Smith.jpg	77	1	3.307384e+02	1	1.130718e+00	104.000000	
subject_024	Geula_Even.jpg	78	5	3.334218e+02	5	1.151260e+00	33.000000	
subject_024	Jennifer_Aniston.jpg	79	1	3.361218e+02	1	1.995145e+00	47.000000	
subject_024	Hillary_Cllinton.jpg	80	4	3.396719e+02	4	1.684947e+00	41.000000	
subject_024	Ellen_Degeneres.jpg	81	1	3.429054e+02	1	2.491476e+00	29.000000	
subject_024	Asi_Cohen.jpg	82	5	3.469388e+02	5	1.857932e+00	10.000000	
subject_024	Noa_Tishby.jpg	83	4	3.503389e+02	4	2.025787e+00	77.000000	
subject_024	Tali_Sharon.jpg	84	4	3.539057e+02	4	2.506902e+00	99.000000	
subject_024	Adam_Sandler.jpg	85	2	3.579558e+02	2	2.360774e+00	2.000000	
subject_024	Jay_Leno.jpg	86	1	3.618725e+02	1	2.011877e+00	46.000000	
subject_024	Hugh_Grant.jpg	87	5	3.654393e+02	5	1.565050e+00	42.000000	
subject_024	Sharon_Stone.jpg	88	5	3.685561e+02	5	1.096284e+00	95.000000	
subject_024	Arik_Einstein.jpg	89	5	3.712061e+02	5	2.790112e+00	7.000000	
subject_024	Ryan_Seacrest.jpg	90	5	3.755396e+02	5	1.024606e+00	91.000000	
subject_024	Paul_Walker.jpg	91	5	3.781063e+02	5	1.129794e+00	83.000000	
subject_024	Jim_Carrey.jpg	92	1	3.807897e+02	1	1.246304e+00	50.000000	
subject_024	Rihanna.jpg	93	1	3.835898e+02	1	1.214185e+00	87.000000	
subject_024	Beyonce_Knowles.jpg	94	1	3.863565e+02	1	8.313982e-01	15.000000	
subject_024	Bradd_Pitt.jpg	95	1	3.887400e+02	1	8.799724e-01	17.000000	
subject_024	Leonardo_Dicaprio.jpg	96	1	3.911733e+02	1	6.705008e-01	61.000000	
subject_024	Bill_Clinton.jpg	97	3	3.933901e+02	3	1.701739e+00	16.000000	
subject_024	Roni_Duani.jpg	98	2	3.966402e+02	2	1.331546e+00	88.000000	
subject_024	George_Clooney.jpg	99	5	3.995236e+02	5	1.696110e+00	32.000000	
subject_024	Julia_Louis-Dreyfus.jpg	100	1	4.027737e+02	1	1.717939e+00	53.000000	
subject_024	Pierce_Brosnan.jpg	101	1	4.060404e+02	1	2.187067e+00	84.000000	
subject_024	Oprah_Winfrey.jpg	102	1	4.097738e+02	1	8.936138e-01	80.000000	
subject_024	Julia_Roberts.jpg	103	1	4.122239e+02	1	1.419476e+00	54.000000	
subject_024	Halle_Berry.jpg	104	1	4.151907e+02	1	7.806757e-01	37.000000	
subject_024	Anne_hathaway.jpg	105	3	4.175241e+02	3	1.887225e+00	6.000000	
subject_024	Benedict_Cumberbatch.jpg	106	4	4.209575e+02	4	2.789748e+00	14.000000	
subject_024	Angelina_Jolie.jpg	107	2	4.252910e+02	2	2.656184e+00	5.000000	
subject_024	Shih_Labeouf.jpg	108	4	4.294911e+02	4	4.151962e+00	96.000000	
subject_024	Yael_Sharoni.jpg	109	4	4.351912e+02	4	3.267700e+00	107.000000	
subject_024	Moshe_Peretz.jpg	110	4	4.400080e+02	4	9.468206e-01	72.000000	
