subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_021	Jim_Carrey.jpg	24	1	9.975839e+01	1	1.248604e+00	50.000000	
subject_021	Jennifer_Lopez.jpg	25	1	1.025584e+02	1	2.608492e+00	48.000000	
subject_021	Harrison_Ford.jpg	26	1	1.067086e+02	1	2.458293e+00	39.000000	
subject_021	Adam_Sandler.jpg	27	1	1.107087e+02	1	1.322114e+00	2.000000	
subject_021	Jennifer_Aniston.jpg	28	2	1.135754e+02	2	3.567266e+00	47.000000	
subject_021	Charlie_Sheen.jpg	29	5	1.186923e+02	5	2.618362e+00	22.000000	
subject_021	Vanna_White.jpg	30	3	1.228590e+02	3	3.955451e+00	103.000000	
subject_021	Ola_Schor.jpg	31	3	1.283592e+02	3	3.295222e+00	79.000000	
subject_021	Angelina_Jolie.jpg	32	1	1.332094e+02	1	3.396991e+00	5.000000	
subject_021	Alma_Zak.jpg	33	1	1.381595e+02	1	6.239772e+01	4.000000	
subject_021	Paul_Walker.jpg	34	1	2.021115e+02	1	2.093701e+00	83.000000	
subject_021	David_Schwimmer.jpg	35	1	2.057616e+02	1	1.291543e+00	25.000000	
subject_021	Pierce_Brosnan.jpg	36	1	2.085950e+02	1	9.620894e-01	84.000000	
subject_021	Limor_Goldstein.jpg	37	5	2.111117e+02	5	2.037273e+00	62.000000	
subject_021	Hillary_Cllinton.jpg	38	4	2.146952e+02	4	2.757754e+00	41.000000	
subject_021	Tali_Sharon.jpg	39	4	2.189953e+02	4	2.089563e+00	99.000000	
subject_021	Rihanna.jpg	40	1	2.226287e+02	1	9.440880e-01	87.000000	
subject_021	Keanu_Reeves.jpg	41	1	2.251288e+02	1	9.479306e-01	58.000000	
subject_021	Rami_Keinstein.jpg	42	4	2.276289e+02	4	3.471764e+00	85.000000	
subject_021	Russell_Crowe.jpg	43	1	2.326457e+02	1	1.294898e+00	89.000000	
subject_021	Michelle_Obama.jpg	44	1	2.354958e+02	1	2.044737e+00	67.000000	
subject_021	Julia_Louis-Dreyfus.jpg	45	4	2.390959e+02	4	1.828595e+00	53.000000	
subject_021	Helen_Hunt.jpg	46	1	2.424794e+02	1	2.141072e+00	40.000000	
subject_021	Abigail_Arieli.jpg	47	3	2.461628e+02	3	3.937535e+00	1.000000	
subject_021	Avri_Gilad.jpg	48	5	2.516463e+02	5	3.021973e+00	11.000000	
subject_021	Sassi_Keshet.jpg	49	1	2.562131e+02	1	2.159081e+00	93.000000	
subject_021	Leonardo_Dicaprio.jpg	50	1	2.599299e+02	1	8.582491e-01	61.000000	
subject_021	Christina_Aguilera.jpg	51	1	2.623300e+02	1	9.301262e-01	23.000000	
subject_021	Beyonce_Knowles.jpg	52	1	2.648134e+02	1	8.547119e-01	15.000000	
subject_021	Tom_Hanks.jpg	53	1	2.672134e+02	1	8.385782e-01	102.000000	
subject_021	Anne_hathaway.jpg	54	5	2.695968e+02	5	5.343070e+00	6.000000	
subject_021	Guy_Arieli.jpg	55	3	2.764970e+02	3	3.906784e+00	34.000000	
subject_021	Madonna.jpg	56	1	2.819472e+02	1	8.005439e-01	65.000000	
subject_021	Yona_Elian.jpg	57	5	2.842973e+02	5	5.522315e+00	110.000000	
subject_021	Linoy_Bar-Geffen.jpg	58	5	2.913642e+02	5	3.087361e+00	63.000000	
subject_021	Nicole_Kidman.jpg	59	1	2.959976e+02	1	1.053871e+00	75.000000	
subject_021	Noa_Tishby.jpg	60	5	2.985977e+02	5	1.933718e+00	77.000000	
subject_021	Bradley_Cooper.jpg	61	1	3.020812e+02	1	2.402223e+00	18.000000	
subject_021	Moshe_Peretz.jpg	62	5	3.060313e+02	5	1.732046e+00	72.000000	
subject_021	Natalie_Portman.jpg	63	1	3.093147e+02	1	1.136567e+00	73.000000	
subject_021	Barak_Obama.jpg	64	1	3.119981e+02	1	9.731104e-01	12.000000	
subject_021	Oz_Zehavi.jpg	65	5	3.145149e+02	5	4.008265e+00	82.000000	
subject_021	Mikel_Luis.jpg	66	5	3.200650e+02	5	1.522039e+00	68.000000	
subject_021	Keren_Peles.jpg	67	5	3.231318e+02	5	2.223215e+00	59.000000	
subject_021	Ashton_Kutcher.jpg	68	1	3.268986e+02	1	1.336382e+00	9.000000	
subject_021	Adi_Himelbloy.jpg	69	5	3.297820e+02	5	3.188868e+00	3.000000	
subject_021	Will_Smith.jpg	70	1	3.345155e+02	1	8.073489e-01	104.000000	
subject_021	Sara_Palin.jpg	71	5	3.368655e+02	5	1.617232e+00	92.000000	
subject_021	Yehuda_Levi.jpg	72	5	3.400323e+02	5	1.698416e+00	109.000000	
subject_021	Guy_Zilberman.jpg	73	3	3.432824e+02	3	2.304241e+00	35.000000	
subject_021	Ofer_Shechter.jpg	74	2	3.471325e+02	2	3.134050e+00	78.000000	
subject_021	James_Franco.jpg	75	1	3.518160e+02	1	1.818461e+00	45.000000	
subject_021	Britney_Spears.jpg	76	1	3.551828e+02	1	9.076979e-01	19.000000	
subject_021	Roni_Duani.jpg	77	2	3.576329e+02	2	3.281514e+00	88.000000	
subject_021	Justin_Bieber.jpg	78	1	3.624663e+02	1	1.272005e+00	55.000000	
subject_021	Ran_Danker.jpg	79	3	3.652831e+02	3	2.975213e+00	86.000000	
subject_021	Yael_Bar-Zohar.jpg	80	3	3.697999e+02	3	3.202279e+00	106.000000	
subject_021	Demi_Moore.jpg	81	1	3.745500e+02	1	1.612088e+00	26.000000	
subject_021	Bill_Clinton.jpg	82	1	3.777168e+02	1	7.092721e-01	16.000000	
subject_021	Shakira.jpg	83	4	3.799835e+02	4	5.298391e+00	94.000000	
subject_021	Drew_Barrymore.jpg	84	1	3.868337e+02	1	1.184171e+00	27.000000	
subject_021	Arnold_schwarzenegger.jpg	85	1	3.895671e+02	1	1.450672e+00	8.000000	
subject_021	Jay_Leno.jpg	86	4	3.925672e+02	4	2.490519e+00	46.000000	
subject_021	Ryan_Seacrest.jpg	87	4	3.966007e+02	4	2.761000e+00	91.000000	
subject_021	Miley_Cyrus.jpg	88	4	4.009175e+02	4	1.724108e+00	69.000000	
subject_021	Julia_Roberts.jpg	89	1	4.041843e+02	1	1.361311e+00	54.000000	
subject_021	Arik_Einstein.jpg	90	5	4.071010e+02	5	2.708495e+00	7.000000	
subject_021	Tali_Moreno.jpg	91	5	4.113511e+02	5	2.058309e+00	98.000000	
subject_021	Ryan_Gosling.jpg	92	1	4.149679e+02	1	9.614705e-01	90.000000	
subject_021	Emma_Stone.jpg	93	1	4.174847e+02	1	1.036697e+00	30.000000	
subject_021	Ninet_Tayeb.jpg	94	5	4.200681e+02	5	2.445211e+00	76.000000	
subject_021	Johnny_Depp.jpg	95	1	4.240682e+02	1	9.890471e-01	51.000000	
subject_021	Joseph_Gordon-Levitt.jpg	96	4	4.266016e+02	4	3.263546e+00	52.000000	
subject_021	Katie_Holmes.jpg	97	1	4.314184e+02	1	2.766661e+00	57.000000	
subject_021	Sharon_Stone.jpg	98	4	4.357352e+02	4	5.305737e+00	95.000000	
subject_021	Dudu_Topaz.jpg	99	4	4.425854e+02	4	6.615398e+00	28.000000	
subject_021	Yael_Abecassis.jpg	100	4	4.507524e+02	4	4.256350e+00	105.000000	
subject_021	Bruce_Willis.jpg	101	1	4.565525e+02	1	1.120172e+00	20.000000	
subject_021	Shih_Labeouf.jpg	102	4	4.592193e+02	4	2.885292e+00	96.000000	
subject_021	Lior_Ashkenazi.jpg	103	4	4.636527e+02	4	3.027773e+00	64.000000	
subject_021	George_Clooney.jpg	104	1	4.682362e+02	1	2.084232e+00	32.000000	
subject_021	Moran_Atias.jpg	105	2	4.718697e+02	2	4.242660e+00	71.000000	
subject_021	Tamar_Ish-Shalom.jpg	106	4	4.776698e+02	4	3.450423e+00	100.000000	
subject_021	Hugh_Laurie.jpg	107	1	4.826700e+02	1	1.202216e+00	43.000000	
subject_021	Cameron_Diaz.jpg	108	1	4.854201e+02	1	8.200973e-01	21.000000	
subject_021	Yardena_Arazi.jpg	109	5	4.877868e+02	5	3.509255e+00	108.000000	
subject_021	Yael_Sharoni.jpg	110	5	4.928536e+02	5	3.250356e+00	107.000000	
