subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_029	Demi_Moore.jpg	101	1	2.613293e+02	1	7.827718e-01	26.000000	
subject_029	Dudu_Topaz.jpg	102	1	2.636627e+02	1	9.453315e-01	28.000000	
subject_029	Rihanna.jpg	103	1	2.661628e+02	1	5.492217e-01	87.000000	
subject_029	Nicolas_Cage.jpg	104	1	2.682628e+02	1	5.051263e-01	74.000000	
subject_029	Michelle_Obama.jpg	105	1	2.703129e+02	1	7.110160e-01	67.000000	
subject_029	Gwyneth_Paltrow.jpg	106	1	2.725797e+02	1	6.762421e-01	36.000000	
subject_029	Drew_Barrymore.jpg	107	1	2.748130e+02	1	5.308281e-01	27.000000	
subject_029	Vanna_White.jpg	108	3	2.768964e+02	3	1.143359e+00	103.000000	
subject_029	Guy_Arieli.jpg	109	1	2.795965e+02	1	1.683218e+00	34.000000	
subject_029	Courteney_Cox.jpg	110	1	2.828299e+02	1	9.057729e-01	24.000000	
