subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_043	Bruce_Willis.jpg	47	1	1.719880e+02	1	1.827975e+00	20.000000	
subject_043	Drew_Barrymore.jpg	48	2	1.753714e+02	2	1.860497e+00	27.000000	
subject_043	Jay_Leno.jpg	49	3	1.787882e+02	3	2.571665e+00	46.000000	
subject_043	Adi_Himelbloy.jpg	50	1	1.829049e+02	1	8.308230e-01	3.000000	
subject_043	Madonna.jpg	51	2	1.852883e+02	2	3.559347e+00	65.000000	
subject_043	Courteney_Cox.jpg	52	1	1.904051e+02	1	1.314505e+00	24.000000	
subject_043	Michelle_Obama.jpg	53	1	1.932718e+02	1	1.111687e+00	67.000000	
subject_043	Ryan_Seacrest.jpg	54	4	1.959385e+02	4	4.796853e+00	91.000000	
subject_043	Gwyneth_Paltrow.jpg	55	4	2.022887e+02	4	8.466256e-01	36.000000	
subject_043	Nicole_Kidman.jpg	56	1	2.046888e+02	1	9.744679e-01	75.000000	
subject_043	David_Schwimmer.jpg	57	1	2.072055e+02	1	6.737700e-01	25.000000	
subject_043	Limor_Goldstein.jpg	58	4	2.094222e+02	4	2.240937e+00	62.000000	
subject_043	Yael_Bar-Zohar.jpg	59	4	2.132056e+02	4	1.257485e+00	106.000000	
subject_043	Yardena_Arazi.jpg	60	4	2.160056e+02	4	9.053423e-01	108.000000	
subject_043	Noa_Tishby.jpg	61	4	2.184557e+02	4	1.191203e+00	77.000000	
subject_043	Roni_Duani.jpg	62	1	2.211891e+02	1	1.081814e+00	88.000000	
subject_043	Johnny_Depp.jpg	63	1	2.238225e+02	1	8.563631e-01	51.000000	
subject_043	Sassi_Keshet.jpg	64	2	2.262225e+02	2	2.224222e+00	93.000000	
subject_043	Beyonce_Knowles.jpg	65	1	2.299893e+02	1	8.894146e-01	15.000000	
subject_043	Miri_Bohadana.jpg	66	5	2.324227e+02	5	1.799945e+00	70.000000	
subject_043	Tali_Sharon.jpg	67	2	2.357727e+02	2	5.705716e+00	99.000000	
subject_043	Bradley_Cooper.jpg	68	1	2.430229e+02	1	1.279491e+00	18.000000	
subject_043	Keren_Peles.jpg	69	2	2.458563e+02	2	2.438006e+00	59.000000	
subject_043	Shih_Labeouf.jpg	70	1	2.498397e+02	1	1.574520e+00	96.000000	
subject_043	Moran_Atias.jpg	71	2	2.529564e+02	2	1.561664e+00	71.000000	
subject_043	Justin_Bieber.jpg	72	1	2.560732e+02	1	6.849099e-01	55.000000	
subject_043	Christina_Aguilera.jpg	73	2	2.583066e+02	2	1.083480e+00	23.000000	
subject_043	Shlomo_Bar-Aba.jpg	74	5	2.609399e+02	5	1.514023e+00	97.000000	
subject_043	Vanna_White.jpg	75	5	2.640067e+02	5	9.672370e-01	103.000000	
subject_043	George_Clooney.jpg	76	5	2.665234e+02	5	1.162408e+00	32.000000	
subject_043	Angelina_Jolie.jpg	77	1	2.692401e+02	1	7.416728e-01	5.000000	
subject_043	Guy_Arieli.jpg	78	4	2.715235e+02	4	2.658204e+00	34.000000	
subject_043	Jennifer_Aniston.jpg	79	2	2.757236e+02	2	8.753855e+00	47.000000	
subject_043	Miley_Cyrus.jpg	80	1	2.860238e+02	1	8.295595e-01	69.000000	
subject_043	Benedict_Cumberbatch.jpg	81	2	2.884072e+02	2	3.894099e+00	14.000000	
subject_043	Ivri_Lider.jpg	82	2	2.938573e+02	2	2.139878e+00	44.000000	
subject_043	Shakira.jpg	83	4	2.975407e+02	4	2.120347e+00	94.000000	
subject_043	Ola_Schor.jpg	84	4	3.012075e+02	4	1.045537e+00	79.000000	
subject_043	Oprah_Winfrey.jpg	85	1	3.038075e+02	1	8.614281e-01	80.000000	
subject_043	Bill_Clinton.jpg	86	4	3.062242e+02	4	5.916563e+00	16.000000	
subject_043	Adam_Sandler.jpg	87	1	3.136911e+02	1	1.033686e+00	2.000000	
subject_043	Guy_Zilberman.jpg	88	2	3.162745e+02	2	1.770216e+00	35.000000	
subject_043	Yael_Sharoni.jpg	89	4	3.195912e+02	4	1.813364e+00	107.000000	
subject_043	Julia_Roberts.jpg	90	1	3.229580e+02	1	1.294575e+00	54.000000	
subject_043	Alma_Zak.jpg	91	4	3.258080e+02	4	2.204444e+00	4.000000	
subject_043	Tom_Hanks.jpg	92	1	3.295581e+02	1	2.110281e+00	102.000000	
subject_043	Cameron_Diaz.jpg	93	1	3.332248e+02	1	9.474804e-01	21.000000	
subject_043	Lior_Ashkenazi.jpg	94	2	3.357249e+02	2	3.975298e+00	64.000000	
subject_043	Anne_hathaway.jpg	95	2	3.412417e+02	2	3.370399e+00	6.000000	
subject_043	Ran_Danker.jpg	96	2	3.461584e+02	2	2.933528e+00	86.000000	
subject_043	Ninet_Tayeb.jpg	97	5	3.506419e+02	5	2.689994e+00	76.000000	
subject_043	James_Franco.jpg	98	1	3.548753e+02	1	9.204989e-01	45.000000	
subject_043	Rihanna.jpg	99	1	3.573420e+02	1	2.125715e+00	87.000000	
subject_043	Helen_Hunt.jpg	100	1	3.610088e+02	1	8.429011e-01	40.000000	
subject_043	Avri_Gilad.jpg	101	4	3.634088e+02	4	2.234779e+00	11.000000	
subject_043	Jim_Carrey.jpg	102	1	3.671922e+02	1	1.107265e+00	50.000000	
subject_043	Ben_Stiller.jpg	103	2	3.698423e+02	2	2.913139e+00	13.000000	
subject_043	Harrison_Ford.jpg	104	5	3.743091e+02	5	4.030225e+00	39.000000	
subject_043	Britney_Spears.jpg	105	1	3.798925e+02	1	1.478750e+00	19.000000	
subject_043	Natalie_Portman.jpg	106	1	3.829259e+02	1	1.317268e+00	73.000000	
subject_043	Julia_Louis-Dreyfus.jpg	107	5	3.857926e+02	5	2.738425e+00	53.000000	
subject_043	Oz_Zehavi.jpg	108	2	3.900760e+02	2	2.718905e+00	82.000000	
subject_043	Asi_Cohen.jpg	109	2	3.943428e+02	2	1.380085e+00	10.000000	
subject_043	Rami_Keinstein.jpg	110	3	3.972762e+02	3	4.006556e+00	85.000000	
