face1Time	face2Time	face1Fraction	face2Fraction	Fusion	Quantity_face1	Quantity_face2	Initial_face	Subject	Trial	Delta_ARO
12.01521799	0	1	0	17.98479911	3	0	0	11	64	2
4.952176129	23.34840935	0.174984936	0.825015064	1.699634903	2	3	0	12	1	0
16.44632476	11.21585987	0.59454179	0.40545821	2.337756354	4	4	0	12	2	2
9.648471387	13.14444979	0.423309997	0.576690003	7.207037774	2	4	0	12	3	0
8.80365428	11.58710077	0.431747341	0.568252659	9.609159706	6	6	1	12	4	0
9.954482007	4.175575144	0.704489862	0.295510138	15.86978519	7	3	0	12	5	3
5.383907551	3.872993975	0.581610114	0.418389886	20.74291972	3	3	1	12	6	2
4.661746149	10.54297976	0.3065985	0.6934015	14.79511472	7	6	1	12	7	3
1.671885397	26.5213536	0.059300934	0.940699066	1.806654373	2	2	1	12	8	0
20.96147605	0	1	0	9.038335503	4	0	0	12	9	2
20.98920018	2.407714997	0.89709263	0.10290737	6.603069999	3	2	1	12	10	2
1.343661031	4.873277077	0.216129067	0.783870933	23.78289796	2	8	1	12	11	1
6.384175828	11.24742029	0.362087232	0.637912768	12.36824224	8	10	1	12	12	0
0	4.35890383	0	1	25.64107593	0	5	0	12	13	1
18.3111156	4.405698494	0.806060019	0.193939981	7.283113494	2	4	1	12	14	2
24.18538225	0	1	0	5.814492875	3	0	0	12	15	2
7.86211176	9.311579737	0.457799755	0.542200245	12.82616168	7	7	1	12	16	3
14.2159491	5.479517659	0.721787875	0.278212125	10.30442462	5	5	1	12	17	0
0	20.37513963	0	1	9.624873488	0	4	0	12	18	1
8.480101256	6.255649657	0.575478054	0.424521946	15.26414189	6	4	1	12	19	2
17.16652326	2.624068369	0.867408291	0.132591709	10.20919141	5	3	1	12	20	1
7.543104063	7.839280206	0.490372879	0.509627121	14.61759577	5	5	1	12	21	3
6.959902302	7.079161343	0.4957526	0.5042474	15.96086565	6	8	0	12	22	0
4.304300599	14.46587654	0.229315928	0.770684072	11.22982656	2	5	0	12	23	1
1.97254044	20.9917156	0.085896118	0.914103882	7.035613666	2	2	0	12	24	2
3.679420554	17.96819411	0.169968868	0.830031132	8.35239959	2	5	0	12	25	1
9.847329395	0.720340476	0.931835449	0.068164551	19.43232186	3	2	1	12	26	2
9.803984994	3.704068472	0.72578814	0.27421186	16.49182109	10	7	1	12	27	1
9.807207179	2.064873909	0.82607313	0.17392687	18.12780744	4	3	1	12	28	2
0.151621727	14.93587847	0.010049493	0.989950507	14.91246902	1	2	0	12	29	1
12.88711092	0	1	0	17.11279928	8	0	0	12	30	2
6.423854431	4.279353898	0.600180267	0.399819733	19.29663715	4	7	1	12	31	1
0.912120626	12.50818547	0.06796571	0.93203429	16.57970018	1	6	0	12	32	1
3.054689616	0.814034151	0.789585869	0.210414131	26.13115991	3	3	1	12	33	1
0.72814277	0.552285379	0.568671323	0.431328677	28.71951398	2	1	0	12	34	1
6.547029016	7.167745195	0.477370529	0.522629471	16.28512486	4	4	1	12	35	1
1.015558973	12.5920478	0.074631711	0.925368289	16.39229401	2	3	0	12	36	1
1.463626261	0.612067142	0.705126421	0.294873579	27.92418258	2	2	0	12	37	0
3.511484058	6.631520277	0.34619763	0.65380237	19.856974	2	3	0	12	38	1
0.583598333	3.51076846	0.142536896	0.857463104	25.90549893	1	7	0	12	39	0
16.20456454	5.095744675	0.760766634	0.239233366	8.699561347	6	4	1	12	40	1
0.207825216	15.3216708	0.013382612	0.986617388	14.47044297	1	8	0	12	41	2
4.008543551	11.34980462	0.261000956	0.738999044	14.64160707	2	4	1	12	42	1
0	28.50681671	0	1	1.493054997	0	2	0	12	43	3
2.583928477	2.847394683	0.47574567	0.52425433	24.56863436	2	5	0	12	44	1
0	2.622220074	0	1	27.37748713	0	3	0	12	45	0
0	26.17081314	0	1	3.829148085	0	1	0	12	46	2
0	28.14556595	0	1	1.854367911	0	1	0	12	47	3
1.215763788	0.360095542	0.771492585	0.228507415	28.42405457	3	1	1	12	48	2
0	2.2871197	0	1	27.7127694	0	2	0	12	49	0
1.41509449	0	1	0	28.58476011	2	0	0	12	50	3
14.93533991	0	1	0	12.60770684	6	0	0	12	51	2
12.64099524	0	1	0	17.35892721	6	0	0	12	52	1
0.215863857	0.383780682	0.359986364	0.640013636	29.40028219	1	1	0	12	53	1
2.312614075	2.400316117	0.490695593	0.509304407	25.28693923	3	4	1	12	54	0
10.31549443	5.432122862	0.655051125	0.344948875	14.25236447	8	6	1	12	55	0
0	25.07983731	0	1	4.920164114	0	3	0	12	56	1
7.319255448	0.880491499	0.892619674	0.107380326	21.80011934	6	3	1	12	57	0
6.550878132	11.83187619	0.356359989	0.643640011	11.61718894	7	6	1	12	58	0
4.055605638	1.447835788	0.736921741	0.263078259	24.49657254	5	3	0	12	59	3
0	9.751361773	0	1	20.24865362	0	6	0	12	60	0
0	0	0	0	29.99996636	0	0	0	12	61	1
1.143922638	0.751599261	0.603486902	0.396513098	28.10449435	1	1	0	12	62	1
0	0	0	0	29.99992958	0	0	0	12	63	1
0	0	0	0	29.99994498	0	0	0	12	64	2
0.026017246	18.64068249	0.001393779	0.998606221	11.33339121	2	6	0	13	1	2
7.83819398	14.9664476	0.343710466	0.656289534	7.195230129	6	5	0	13	2	-1
14.14403525	2.520250556	0.848763362	0.151236638	13.33559417	5	3	1	13	3	-1
4.480386639	18.93103863	0.191376073	0.808623927	6.588499178	4	6	0	13	4	2
9.408897871	7.055828585	0.571457892	0.428542108	13.53512472	6	6	0	13	5	1
18.74243362	1.455923466	0.927918718	0.072081282	9.801634357	5	2	1	13	6	1
8.943453537	1.103921589	0.890128359	0.109871641	19.95257783	6	1	1	13	7	4
13.57434973	1.90363438	0.877010186	0.122989814	14.52186336	5	6	1	13	8	2
9.640308442	3.231878988	0.748925425	0.251074575	17.12761899	4	3	1	13	9	-1
15.40773638	1.10373884	0.933153227	0.066846773	13.48844609	4	3	1	13	10	1
0.96793182	15.03918168	0.060468855	0.939531145	13.99274652	2	3	0	13	11	2
3.392230435	20.42685794	0.142416468	0.857583532	6.180903352	2	6	0	13	12	-1
17.19199141	3.071569736	0.848419056	0.151580944	9.736298587	6	3	1	13	13	2
16.17525042	4.760524274	0.772612939	0.227387061	9.064106424	4	3	1	13	14	1
9.7171143	2.431939543	0.799824779	0.200175221	17.85089883	4	3	0	13	15	2
10.12764892	0.359835532	0.965689052	0.034310948	19.51234791	3	1	1	13	16	4
13.431726	4.745303998	0.73893953	0.26106047	11.82278212	4	4	1	13	17	-1
4.118906943	0	1	0	25.8809984	4	0	0	13	18	2
11.5358426	1.519824334	0.883588917	0.116411083	16.94428973	4	2	1	13	19	-1
9.623641861	12.92212246	0.426849218	0.573150782	7.454060631	7	8	1	13	20	-1
11.96830787	4.415730545	0.730485828	0.269514172	13.61579224	8	4	1	13	21	1
8.080646991	3.782683565	0.68114489	0.31885511	18.13652861	5	5	1	13	22	2
12.5569533	7.312100042	0.631985484	0.368014516	10.13081095	7	5	1	13	23	-1
4.200225057	10.12753545	0.293152936	0.706847064	15.67215339	4	4	0	13	24	4
8.728327515	2.415546942	0.783239936	0.216760064	18.8561378	6	4	1	13	25	2
1.703768548	3.407181293	0.333356539	0.666643461	24.88904816	2	4	0	13	26	2
6.535693779	3.296115132	0.664749879	0.335250121	20.1681851	6	3	1	13	27	-1
7.343384771	5.647607253	0.565267437	0.434732563	17.008864	5	4	1	13	28	2
5.336079689	11.41416592	0.31856725	0.68143275	13.24962381	2	5	0	13	29	2
4.366744327	10.579453	0.292164236	0.707835764	15.05363931	6	6	1	13	30	1
15.4481072	2.27248074	0.871760421	0.128239579	12.27934221	6	4	1	13	31	2
8.408020053	4.184137796	0.667718762	0.332281238	17.40777686	6	4	1	13	32	2
5.17610058	7.99148667	0.393094079	0.606905921	16.83230327	5	7	1	13	33	-1
10.13527674	1.77579045	0.850912565	0.149087435	18.08894507	3	2	1	13	34	2
10.03215913	8.175829452	0.550975693	0.449024307	11.79196039	4	3	0	13	35	-1
2.943321821	3.893803039	0.430491161	0.569508839	23.16270864	5	3	1	13	36	2
4.109496978	17.27135631	0.192204536	0.807795464	8.619084845	5	6	0	13	37	-1
2.791491117	6.847836301	0.289593972	0.710406028	20.36055056	3	4	1	13	38	2
13.30395278	4.960260386	0.728416421	0.271583579	11.73563944	3	2	1	13	39	-1
8.832546746	5.519757906	0.615409647	0.384590353	15.64759357	3	2	1	13	40	-1
0.367569973	3.247808589	0.101668461	0.898331539	26.38462799	1	2	0	13	41	4
1.624319541	3.600086157	0.310909917	0.689090083	24.77544463	2	2	0	13	42	-1
3.839489753	3.41585884	0.529194387	0.470805613	22.74455419	6	4	1	13	43	1
1.712119087	4.511786833	0.275087559	0.724912441	23.77599373	2	2	0	13	44	-1
15.66247344	0	1	0	14.33738601	3	0	0	13	45	2
3.391689318	9.312103749	0.266982412	0.733017588	17.29606695	4	3	0	13	46	4
2.087982009	1.776154236	0.540348962	0.459651038	26.135815	1	1	1	13	47	4
0	7.339315558	0	1	22.66061887	0	2	0	13	48	-1
4.272075615	9.399512139	0.312478382	0.687521618	16.32828167	4	6	0	13	49	-1
1.813119555	0	1	0	28.18669114	2	0	0	13	50	4
7.367790639	0.599663641	0.924735854	0.075264146	22.03254572	4	1	1	13	51	2
3.7502382	3.479909669	0.518694537	0.481305463	22.76977915	5	3	0	13	52	-1
9.487803765	6.159563434	0.606351448	0.393648552	14.35254813	6	6	0	13	53	-1
12.87819161	9.263730493	0.581620311	0.418379689	7.857943618	8	8	0	13	54	-1
21.72070597	0.687968952	0.96929899	0.03070101	7.591286302	2	1	0	13	55	2
1.696045796	10.53623433	0.138653283	0.861346717	17.76764376	5	4	1	13	56	2
6.376313378	13.00856493	0.32893234	0.67106766	10.6151177	6	7	0	13	57	-1
9.184262669	18.48079775	0.331980575	0.668019425	2.334891397	4	6	0	13	58	2
12.54471287	9.007713344	0.582055716	0.417944284	8.447392174	8	6	1	13	59	1
7.728014476	14.75461475	0.343732684	0.656267316	7.517302636	4	7	1	13	60	2
4.480266613	7.840688023	0.363629828	0.636370172	17.67894358	4	5	0	13	61	-1
9.520656537	3.296263098	0.742819399	0.257180601	17.18301365	6	3	1	13	62	2
14.14801523	9.392362436	0.601010546	0.398989454	6.459461825	5	3	1	13	63	-1
4.975906029	2.272196782	0.686511513	0.313488487	22.75169277	4	2	1	13	64	4
4.600275462	17.28732982	0.210177194	0.789822806	8.112381036	4	2	0	14	1	-2
25.69555372	3.09552686	0.89248313	0.10751687	1.2088778	3	3	1	14	2	-3
5.128484547	23.21484377	0.180941507	0.819058493	1.656657709	3	4	0	14	3	-5
7.121583734	19.12825618	0.271300082	0.728699918	3.750061439	5	5	0	14	4	-1
6.877668452	21.21636364	0.244808877	0.755191123	1.905810538	4	4	0	14	5	-1
8.695524636	19.84192022	0.304705788	0.695294212	1.462233554	2	3	0	14	6	-3
9.423602689	18.3817944	0.338912718	0.661087282	2.194573832	4	5	0	14	7	0
23.38058359	5.32797519	0.81441161	0.18558839	1.291481424	3	2	1	14	8	-2
9.280667347	16.7504908	0.356521492	0.643478508	3.968789967	4	5	0	14	9	-3
7.885167116	19.07171913	0.292510309	0.707489691	3.043042196	4	5	0	14	10	-3
24.4707848	3.896272848	0.862647974	0.137352026	1.632891031	4	3	1	14	11	-1
22.40803317	3.015684701	0.881383017	0.118616983	4.576260464	4	1	1	14	12	-5
9.991597573	17.69784933	0.360844968	0.639155032	2.310396008	5	6	0	14	13	-1
9.608703263	15.90962288	0.376541283	0.623458717	4.481402731	4	4	0	14	14	-3
23.50346081	5.328090655	0.815199308	0.184800692	1.168345327	3	2	1	14	15	-2
10.57587615	13.74797965	0.434794394	0.565205606	5.676031872	3	3	0	14	16	0
7.215436209	18.38002223	0.281902988	0.718097012	4.404507352	3	4	0	14	17	-4
25.2315631	2.872061132	0.8978046	0.1021954	1.896313332	2	2	1	14	18	-2
11.20940124	14.28804684	0.439628358	0.560371642	4.50252797	4	4	0	14	19	-3
4.679179931	21.09588095	0.181539045	0.818460955	4.224960215	2	4	0	14	20	-5
23.3330833	0.047805909	0.997955343	0.002044657	6.618991618	3	1	1	14	21	-1
10.71183798	16.18389717	0.398272734	0.601727266	3.104130851	4	5	0	14	22	-2
12.72642562	14.87234566	0.461122906	0.538877094	2.40123442	3	3	0	14	23	-3
2.904176638	14.36576359	0.168163676	0.831836324	12.72996027	3	4	0	14	24	0
25.15869303	0.086677398	0.996566602	0.003433398	4.754571984	7	1	1	14	25	-2
0.182762766	10.84951268	0.016566189	0.983433811	18.96761422	3	4	0	14	26	-2
16.13292695	6.088598107	0.726004489	0.273995511	7.778342938	4	2	0	14	27	-5
5.800377071	17.86598425	0.245089517	0.754910483	6.333618432	2	4	0	14	28	-2
11.59233946	13.81545337	0.456251337	0.543748663	4.592118505	4	4	1	14	29	-1
4.496362427	19.19763978	0.189767958	0.810232042	6.305881186	3	2	0	14	30	-3
7.992435193	14.27163713	0.358983526	0.641016474	7.735846421	4	4	0	14	31	-2
8.453598201	18.71182258	0.311189665	0.688810335	2.834493115	4	3	0	14	32	-2
17.58408728	9.303683075	0.653980864	0.346019136	3.112184888	3	2	0	14	33	-3
0.17590985	11.17589502	0.015496201	0.984503799	18.64820254	2	3	0	14	34	-1
0.415536963	16.30391429	0.024853505	0.975146495	13.28048574	3	3	1	14	35	-5
8.367976809	8.926307135	0.483857952	0.516142048	12.70554585	7	7	0	14	36	-2
11.77606357	4.26406805	0.734162527	0.265837473	13.95983046	4	4	1	14	37	-4
6.783645773	9.632086483	0.413240522	0.586759478	13.58414173	4	2	0	14	38	-2
15.56679148	4.571440871	0.772996915	0.227003085	9.86163422	7	4	1	14	39	-4
18.86395521	0	1	0	11.13594985	2	0	0	14	40	-5
18.50383002	4.408341929	0.807598252	0.192401748	7.087839745	2	1	1	14	41	0
10.36207527	9.383456239	0.524780772	0.475219228	10.25440663	4	4	0	14	42	-3
18.43171802	7.840985666	0.701553911	0.298446089	3.727193392	2	4	1	14	43	-1
15.15952267	2.452775977	0.860735045	0.139264955	12.38763236	5	4	1	14	44	-2
5.320102476	13.99987228	0.275367983	0.724632017	10.67993345	3	6	0	14	45	-1
10.68775798	1.575321064	0.871539516	0.128460484	17.73686679	2	3	0	14	46	0
14.73781132	10.02420373	0.595178191	0.404821809	5.237874612	3	2	1	14	47	0
9.224909182	16.62363873	0.356883072	0.643116928	4.151338339	4	4	0	14	48	-3
27.03979378	2.071399247	0.928845264	0.071154736	0.888753657	1	1	1	14	49	-4
15.24729256	7.229014317	0.678371791	0.321628209	7.523580508	3	6	1	14	50	0
12.33590891	14.80252187	0.454554982	0.545445018	2.86153415	3	3	0	14	51	-2
23.63918629	2.765519202	0.895264153	0.104735847	3.595144542	3	2	1	14	52	-3
8.279930938	18.55173371	0.308588045	0.691411955	3.168214467	1	2	0	14	53	-2
19.27618047	1.19175164	0.941774693	0.058225307	9.532079013	4	2	1	14	54	-5
11.79153502	14.55279742	0.447592857	0.552407143	3.655583742	4	4	0	14	55	-1
28.42805992	0	1	0	1.57189874	1	0	0	14	56	-2
17.34144981	9.791911638	0.63911911	0.36088089	2.866418175	4	3	1	14	57	-5
19.90338834	0.91520796	0.956038921	0.043961079	9.181259725	3	2	1	14	58	-2
10.3042681	13.36920872	0.435266361	0.564733639	6.326564521	2	4	0	14	59	-1
6.959732669	20.69261663	0.251686849	0.748313151	2.347692326	4	4	1	14	60	-1
21.89608069	6.242084949	0.778163046	0.221836954	1.861751395	4	4	1	14	61	-2
6.49677582	21.60724555	0.231168904	0.768831096	1.895852328	3	3	0	14	62	-2
7.142146759	11.44758718	0.384198439	0.615801561	11.41017255	2	3	0	14	63	-2
24.20385436	2.143435119	0.918646845	0.081353155	3.652521213	4	2	1	14	64	0
0.186087586	0	1	0	29.81423999	1	0	0	15	1	0
16.14316542	0	1	0	13.85676103	3	0	0	15	2	5
0	5.327444336	0	1	24.67248325	0	3	0	15	3	1
4.637895083	0	1	0	25.36202309	2	0	0	15	4	2
0	13.19125528	0	1	16.80844251	0	3	0	15	5	4
12.32684734	1.039922932	0.922200882	0.077799118	16.63316672	3	1	1	15	6	4
0	13.84637089	0	1	16.15353959	0	4	0	15	7	2
0	29.42513509	0	1	0.574815584	0	2	0	15	8	0
0	24.16831539	0	1	5.831631865	0	2	0	15	9	5
1.767826505	0	1	0	28.23215069	1	0	0	15	10	4
0	8.847404662	0	1	21.15243967	0	2	0	15	11	1
0	0	0	0	29.99995467	0	0	0	15	12	1
15.0636457	0	1	0	14.93635857	1	0	0	15	13	1
0	5.08782549	0	1	24.91211663	0	1	0	15	14	4
0	27.51056804	0	1	2.489405735	0	1	0	15	15	3
0	12.66803115	0	1	17.33197427	0	2	0	15	16	2
0	0	0	0	29.99994013	0	0	0	15	17	3
0	14.0953615	0	1	15.90457549	0	2	0	15	18	-1
5.719929364	0.61583415	0.902800326	0.097199674	23.66408054	1	1	0	15	19	5
0.271567854	0	1	0	29.72835688	1	0	0	15	20	5
0	0	0	0	29.9998948	0	0	0	15	21	4
0	26.49032774	0	1	3.509608109	0	2	0	15	22	0
0	0	0	0	29.99990848	0	0	0	15	23	1
0	0	0	0	30.00002281	0	0	0	15	24	3
0	24.67482191	0	1	5.325110233	0	2	0	15	25	4
21.94505893	0	1	0	8.054927103	2	0	0	15	26	3
0	14.99170734	0	1	15.00827356	0	1	0	15	27	5
8.383278338	0	1	0	21.6167037	2	0	0	15	28	3
0	6.119808425	0	1	23.88014111	0	3	0	15	29	1
1.063941637	0	1	0	28.9359754	1	0	0	15	30	4
0.319585022	0.311445741	0.506449195	0.493550805	29.36893731	1	1	1	15	31	4
0	12.96719113	0	1	17.03281343	0	2	0	15	32	-1
0	12.98634349	0	1	17.01357269	0	3	0	15	33	1
15.69310614	0	1	0	14.30685708	2	0	0	15	34	1
0	10.87975224	0	1	19.12017763	0	2	0	15	35	5
0	14.97561551	0	1	15.02435256	0	1	0	15	36	4
0	0	0	0	30.00000257	0	0	0	15	37	3
0	0	0	0	29.99999487	0	0	0	15	38	-1
0	1.359643376	0	1	28.64027395	0	1	0	15	39	3
0	15.53109998	0	1	14.46878341	0	2	0	15	40	5
0	0	0	0	29.99996778	0	0	0	15	41	3
0	0	0	0	30.00001197	0	0	0	15	42	1
0	0.528384135	0	1	29.47153205	0	1	0	15	43	4
6.135800748	0	1	0	23.86417217	1	0	0	15	44	3
6.007893526	0	1	0	23.99205573	1	0	0	15	45	2
0	0	0	0	29.99995809	0	0	0	15	46	3
8.713742438	0	1	0	21.28619113	3	0	0	15	47	2
0	0	0	0	29.99997976	0	0	0	15	48	5
5.591087018	0	1	0	24.40872453	2	0	0	15	49	3
1.767444188	0	1	0	28.23247684	2	0	0	15	50	2
0	1.91181329	0	1	28.08811344	0	2	0	15	51	3
0	14.39907052	0	1	15.6007989	0	5	0	15	52	1
2.814267077	0	1	0	27.18568816	2	0	0	15	53	3
0	0	0	0	29.99999002	0	0	0	15	54	1
0	0	0	0	29.99997776	0	0	0	15	55	2
0	19.15944113	0	1	10.84047363	0	2	0	15	56	4
0	0	0	0	30.00001796	0	0	0	15	57	1
0	0	0	0	29.99999715	0	0	0	15	58	0
0	0	0	0	29.99998033	0	0	0	15	59	4
0	0	0	0	29.9999541	0	0	0	15	60	2
3.528066535	0	1	0	26.47189754	1	0	0	15	61	3
6.063830448	0	1	0	23.93600847	1	0	0	15	62	-1
2.671814123	0	1	0	27.3280975	1	0	0	15	63	3
0	0	0	0	29.99992046	0	0	0	15	64	3
2.513074623	7.768530128	0.244424356	0.755575644	19.71846168	2	2	1	16	1	2
0	2.01588313	0	1	27.98412913	0	2	0	16	2	0
23.48755145	0	1	0	6.512369859	2	0	0	16	3	2
11.20535085	0	1	0	18.79450689	9	0	0	16	4	6
0.231906072	0	1	0	29.76808053	1	0	0	16	5	-2
6.567202595	0	1	0	23.43263632	6	0	0	16	6	-1
5.119000741	0	1	0	24.88091687	3	0	0	16	7	-2
1.111777767	0	1	0	28.8880871	1	0	0	16	8	2
0	1.591575963	0	1	28.40834164	0	3	0	16	9	0
6.279769857	0	1	0	23.72021361	4	0	0	16	10	-1
28.21311037	0	1	0	1.786800674	2	0	0	16	11	5
28.65348085	0	1	0	1.346426488	1	0	0	16	12	2
26.35147216	0	1	0	3.64858286	1	0	0	16	13	5
7.759279248	0	1	0	22.24064321	5	0	0	16	14	-1
0.567709215	0	1	0	29.43223804	2	0	0	16	15	0
2.343516772	0.343980627	0.872007085	0.127992915	27.31248892	4	1	0	16	16	-2
28.97640809	0	1	0	1.023568819	1	0	0	16	17	6
0.599860359	0	1	0	29.40008091	1	0	0	16	18	1
0	0	0	0	29.99983436	0	0	0	16	19	0
28.81953171	0	1	0	1.180362805	1	0	0	16	20	1
0	28.79002115	0	1	1.209933236	0	1	0	16	21	-2
0.63167423	0	1	0	29.36829897	2	0	0	16	22	2
0	26.35874845	0	1	3.641229311	0	3	0	16	23	1
8.511010224	0	1	0	21.48892135	8	0	0	16	24	-1
5.303831897	0.455774074	0.920867143	0.079132857	24.24023124	2	1	0	16	25	1
0.183793682	0	1	0	29.81607745	1	0	0	16	26	0
27.51440974	0	1	0	2.485639582	1	0	0	16	27	1
0	0	0	0	29.99993813	0	0	0	16	28	0
6.70322458	0	1	0	23.29676943	7	0	0	16	29	5
29.28095416	0	1	0	0.719071217	1	0	0	16	30	-1
3.855575303	1.407777719	0.73253215	0.26746785	24.73650272	2	2	1	16	31	1
0.632012357	0	1	0	29.36796541	2	0	0	16	32	1
0	0	0	0	29.99988767	0	0	0	16	33	1
5.582693144	0	1	0	24.41718512	3	0	0	16	34	5
28.59631573	0	1	0	1.403628964	1	0	0	16	35	1
28.01282032	0	1	0	1.987089593	1	0	0	16	36	1
14.71067478	0	1	0	15.28917384	7	0	0	16	37	6
2.83965454	0	1	0	27.16031952	3	0	0	16	38	1
9.881974582	1.60769829	0.860074494	0.139925506	18.51024958	8	3	1	16	39	6
10.46227717	0	1	0	19.5376735	6	0	0	16	40	1
8.950706161	0	1	0	21.04912848	9	0	0	16	41	-1
0	0.319885231	0	1	29.68007314	0	1	0	16	42	1
0	0	0	0	29.99990449	0	0	0	16	43	-2
0	0	0	0	29.99991932	0	0	0	16	44	5
28.07393891	0	1	0	1.926004075	2	0	0	16	45	6
3.271328372	0	1	0	26.72857698	5	0	0	16	46	-1
0	0	0	0	30.00002994	0	0	0	16	47	-2
0	0	0	0	29.99995267	0	0	0	16	48	0
16.06600604	0.672143126	0.959843641	0.040156359	13.26182774	7	2	1	16	49	6
28.8966526	0	1	0	1.103358519	1	0	0	16	50	-2
29.06767557	0	1	0	0.932294491	1	0	0	16	51	0
0	29.00273467	0	1	0.997305818	0	1	0	16	52	1
0	0.263942321	0	1	29.73602888	0	1	0	16	53	5
28.93158517	0	1	0	1.068379197	2	0	0	16	54	2
5.79855244	0.911799035	0.864120525	0.135879475	23.28961488	3	1	1	16	55	6
14.24646492	0	1	0	15.75343016	6	0	0	16	56	1
28.11864921	0	1	0	1.881406095	2	0	0	16	57	2
0.647888075	0	1	0	29.35210138	2	0	0	16	58	2
0	22.95343284	0	1	7.046598517	0	4	0	16	59	-2
29.21569023	0	1	0	0.784320031	1	0	0	16	60	6
0	0	0	0	30.00000542	0	0	0	16	61	5
0	0	0	0	30.0000057	0	0	0	16	62	1
28.97515679	0	1	0	1.024794743	1	0	0	16	63	5
3.287765448	0	1	0	26.71218723	2	0	0	16	64	-1
18.50273951	0	1	0	11.49724652	6	0	0	17	1	8
28.16496776	0	1	0	1.834932737	2	0	0	17	2	8
0	28.45563666	0	1	1.544242461	0	2	0	17	3	7
0	28.63842793	0	1	1.361480551	0	2	0	17	4	8
29.17314468	0	1	0	0.826715909	1	0	0	17	5	8
28.70181477	0	1	0	1.298106546	1	0	0	17	6	7
0	28.60575591	0	1	1.39428343	0	1	0	17	7	7
0	29.13628085	0	1	0.863628485	0	1	0	17	8	8
28.96882589	0	1	0	1.03122942	1	0	0	17	9	8
29.23598783	0	1	0	0.764004187	1	0	0	17	10	7
0	28.87715756	0	1	1.12277231	0	1	0	17	11	7
0	28.9656804	0	1	1.034341556	0	1	0	17	12	7
29.18820273	0	1	0	0.811802684	1	0	0	17	13	7
29.26323642	0	1	0	0.736714831	1	0	0	17	14	7
29.22375111	0	1	0	0.776239195	1	0	0	17	15	7
0	28.88947296	0	1	1.110407583	0	1	0	17	16	7
29.32993752	0	1	0	0.670083289	1	0	0	17	17	7
0	29.28982044	0	1	0.710148485	0	1	0	17	18	7
0	29.4246031	0	1	0.57523867	0	1	0	17	19	8
29.32188121	0	1	0	0.678053221	1	0	0	17	20	7
0	29.31434063	0	1	0.685637985	0	1	0	17	21	8
0	28.48483731	0	1	1.515094547	0	1	0	17	22	8
29.18974512	0	1	0	0.810239489	1	0	0	17	23	8
0	28.86149509	0	1	1.138405409	0	1	0	17	24	8
0	29.12153242	0	1	0.878425674	0	1	0	17	25	8
29.28127774	0	1	0	0.718725392	1	0	0	17	26	7
29.32509683	0	1	0	0.674805663	1	0	0	17	27	7
29.29613452	0	1	0	0.703807892	1	0	0	17	28	7
29.20926268	0	1	0	0.790737601	1	0	0	17	29	7
0	29.07703451	0	1	0.922964638	0	1	0	17	30	7
0	29.28877755	0	1	0.711212758	0	1	0	17	31	8
0	28.8359417	0	1	1.163983033	0	1	0	17	32	7
0	29.10042257	0	1	0.899525539	0	1	0	17	33	8
0	29.22413514	0	1	0.775751677	0	1	0	17	34	7
28.85870825	0	1	0	1.141230736	1	0	0	17	35	7
0	29.13640117	0	1	0.863536112	0	1	0	17	36	8
0	29.26875365	0	1	0.731163391	0	1	0	17	37	7
29.10515293	0	1	0	0.894652348	1	0	0	17	38	7
0	29.12827101	0	1	0.871717588	0	1	0	17	39	7
29.11523459	0	1	0	0.884681878	1	0	0	17	40	7
0	29.05955112	0	1	0.940346532	0	1	0	17	41	8
0	29.05490886	0	1	0.9450384	0	1	0	17	42	8
0	29.18330873	0	1	0.81661572	0	1	0	17	43	8
0	29.2151246	0	1	0.78479244	0	1	0	17	44	8
0	29.3041264	0	1	0.695780939	0	1	0	17	45	8
29.48588591	0	1	0	0.514062775	1	0	0	17	46	8
29.39162089	0	1	0	0.608238267	1	0	0	17	47	7
0	29.49993671	0	1	0.500039629	0	1	0	17	48	8
0	29.40034178	0	1	0.599654803	0	1	0	17	49	7
0	29.3354271	0	1	0.664525576	0	1	0	17	50	7
0	29.44517069	0	1	0.55480223	0	1	0	17	51	7
29.43354522	0	1	0	0.566373813	1	0	0	17	52	8
0	29.52600727	0	1	0.474011264	0	1	0	17	53	8
0	29.08565931	0	1	0.914303056	0	1	0	17	54	7
0	29.42014615	0	1	0.579801674	0	1	0	17	55	8
29.14036404	0	1	0	0.859629406	1	0	0	17	56	8
29.39770946	0	1	0	0.602307645	1	0	0	17	57	7
29.41750414	0	1	0	0.582494716	1	0	0	17	58	8
29.46968461	0	1	0	0.530353881	1	0	0	17	59	8
0	29.45159681	0	1	0.548388936	0	1	0	17	60	8
29.53864426	0	1	0	0.46126821	1	0	0	17	61	8
29.39640599	0	1	0	0.603485103	1	0	0	17	62	7
0	29.20820069	0	1	0.791770229	0	1	0	17	63	8
29.52992965	0	1	0	0.469988807	1	0	0	17	64	8
12.89071029	0.919902109	0.93339165	0.06660835	16.1892844	3	1	1	18	1	-2
2.251095491	22.52780481	0.090847272	0.909152728	5.221059495	2	2	0	18	2	-4
8.503544346	16.33817146	0.342309058	0.657690942	5.158141362	1	3	0	18	3	-2
8.839577279	4.055765863	0.685486007	0.314513993	17.10457846	3	2	0	18	4	-4
2.903745284	8.19125785	0.261716491	0.738283509	18.90492616	3	4	0	18	5	-3
5.362225229	10.37501361	0.340734819	0.659265181	14.26273037	6	6	0	18	6	-4
