face1Time	face2Time	face1Fraction	face2Fraction	Fusion	Quantity_face1	Quantity_face2	Initial_face	Subject	Trial	IsCorrupted
0	27.76966045	0	1	2.230301629	0	3	0	6	43	0
19.92860106	4.712074996	0.808768437	0.191231563	5.359294581	3	1	1	6	44	1
15.08770616	5.336073489	0.738732322	0.261267678	9.576174448	4	5	0	6	45	1
14.22450078	8.080279691	0.637733279	0.362266721	7.695079552	4	3	1	6	46	1
0	28.68012397	0	1	1.319871182	0	1	0	6	47	0
18.71956191	5.005680543	0.789014567	0.210985433	6.274523198	4	4	1	6	48	1
26.76861757	1.015965392	0.963434204	0.036565796	2.215475767	2	1	1	6	49	1
0	28.81669193	0	1	1.183214557	0	1	0	6	50	0
14.95070429	10.87245135	0.578965038	0.421034962	4.176807589	3	4	0	6	51	1
9.103903909	12.19962156	0.427342597	0.572657403	8.696463409	2	3	0	6	52	0
1.616522698	26.87821628	0.056730567	0.943269433	1.505280411	1	2	0	6	53	0
28.76911677	0	1	0	1.230806249	1	0	1	6	54	0
19.63669982	7.944406226	0.711962014	0.288037986	2.418846916	3	3	1	6	55	0
10.58404567	17.39560216	0.378276586	0.621723414	2.020289732	2	3	0	6	56	1
12.42066783	5.559328393	0.690804807	0.309195193	12.0199727	2	3	0	6	57	1
16.28025392	11.08036351	0.595025093	0.404974907	2.639342944	5	6	0	6	58	1
0	28.9859573	0	1	1.014043843	0	1	0	6	59	0
11.25466339	2.664161716	0.808592917	0.191407083	16.08100498	2	1	1	6	60	0
21.60777252	3.642205311	0.855754118	0.144245882	4.749911264	3	2	1	6	61	1
0	28.65838823	0	1	1.341549903	0	2	0	6	62	0
27.00311354	0.672143841	0.975713186	0.024286814	2.324742622	2	1	1	6	63	1
16.61587981	3.829817764	0.812683439	0.187316561	9.554264228	2	1	1	6	64	0
0	25.46057878	0	1	4.539921564	0	3	0	7	1	0
21.35801912	6.112022028	0.777502262	0.222497738	2.529900974	3	2	1	7	2	0
7.999922454	21.04254816	0.275455989	0.724544011	0.957488615	1	2	0	7	3	0
0	28.79956568	0	1	1.200313721	0	1	0	7	4	0
1.479260903	27.22362012	0.051537018	0.948462982	1.296893469	2	2	0	7	5	0
4.315859263	22.6317382	0.160157479	0.839842521	3.052280804	2	1	1	7	6	0
3.728120943	24.54492274	0.131861323	0.868138677	1.726927812	1	2	0	7	7	0
3.960151135	24.73312012	0.138016718	0.861983282	1.306683701	2	3	0	7	8	0
3.396198459	17.03545238	0.166222421	0.833777579	9.568297839	1	2	0	7	9	0
7.384391452	20.74732565	0.262493449	0.737506551	1.868272637	3	4	0	7	10	0
6.59189817	21.11047538	0.237954273	0.762045727	2.297628164	2	3	0	7	11	0
8.584367048	19.86624474	0.301728733	0.698271267	1.549316081	3	4	0	7	12	1
5.260267056	23.38393159	0.18364162	0.81635838	1.355826442	3	3	0	7	13	0
14.61609378	11.78585565	0.553599037	0.446400963	3.598028041	4	4	1	7	14	0
20.21612948	7.685100659	0.724560508	0.275439492	2.098561172	4	4	1	7	15	0
3.816160325	20.64024663	0.156039288	0.843960712	5.543371808	1	3	0	7	16	0
5.000055594	23.3598885	0.176306962	0.823693038	1.640015418	2	3	0	7	17	0
15.09583679	11.25564934	0.572864722	0.427135278	3.648444311	5	5	1	7	18	0
22.52787508	5.734880878	0.79708699	0.20291301	1.73712117	3	3	1	7	19	0
15.35992671	11.84797002	0.56453929	0.43546071	2.791941619	5	4	1	7	20	0
23.59866181	5.136317995	0.821252076	0.178747924	1.264974008	3	2	1	7	21	0
18.96640845	7.20062077	0.724820853	0.275179147	3.83287043	4	4	0	7	22	0
3.507715295	24.91965282	0.123392193	0.876607807	1.5725455	2	2	0	7	23	0
4.504124213	24.33836881	0.156162791	0.843837209	1.157452522	2	3	0	7	24	0
14.07130276	12.70349911	0.525542741	0.474457259	3.225137402	4	3	1	7	25	0
5.760320939	23.24966031	0.198563415	0.801436585	0.989985968	2	3	0	7	26	0
5.931923681	23.00768964	0.204975914	0.795024086	1.060376134	3	3	0	7	27	1
21.04358734	6.512316761	0.763668913	0.236331087	2.444026049	4	3	1	7	28	0
1.224200289	24.7842229	0.047069377	0.952930623	3.991504679	1	3	0	7	29	0
3.272087463	20.84878654	0.135653769	0.864346231	5.879128561	1	3	0	7	30	0
15.4591838	12.71999539	0.548603055	0.451396945	1.820849315	3	2	1	7	31	0
16.70499786	8.631795216	0.659317768	0.340682232	4.663023887	5	3	1	7	32	0
23.88100992	5.056131895	0.825271897	0.174728103	1.062800884	3	2	1	7	33	0
4.208280472	24.51202625	0.146526307	0.853473693	1.279716374	2	3	0	7	34	0
3.136063403	25.16030862	0.110829169	0.889170831	1.703524198	2	3	0	7	35	0
18.0718855	7.367905147	0.710378704	0.289621296	4.560038009	2	1	1	7	36	0
3.464054114	24.71661927	0.122923043	0.877076957	1.819235666	1	2	0	7	37	0
1.383730597	25.79134463	0.050919108	0.949080892	2.824687862	2	3	0	7	38	1
3.680015954	23.56618499	0.135065287	0.864934713	2.753793359	1	3	0	7	39	0
13.27267448	14.35206943	0.480463259	0.519536741	2.375160296	4	3	1	7	40	0
6.85610099	21.42241798	0.242449083	0.757550917	1.721420593	2	3	0	7	41	1
20.34131073	8.688219905	0.700710975	0.299289025	0.970381842	3	2	1	7	42	0
2.168044731	25.66828079	0.07788545	0.92211455	2.163630573	2	4	0	7	43	0
20.64008498	2.615935554	0.88751577	0.11248423	6.743931568	3	2	0	7	44	0
7.023777376	21.20780693	0.248791471	0.751208529	1.768253194	3	3	0	7	45	0
3.256022531	25.32230901	0.113933262	0.886066738	1.421485994	3	4	0	7	46	0
16.69611823	11.45821903	0.593021177	0.406978823	1.845565516	4	4	1	7	47	0
3.928106517	24.22448767	0.139529114	0.860470886	1.847380728	3	4	0	7	48	0
16.29494027	11.74465001	0.581140456	0.418859544	1.960287127	4	3	1	7	49	0
20.54094763	7.760258503	0.725797605	0.274202395	1.698732288	5	3	1	7	50	0
6.832032246	21.31782101	0.242702233	0.757297767	1.849981383	2	3	0	7	51	0
22.58344476	6.275729007	0.782539547	0.217460453	1.140823668	3	3	1	7	52	0
6.376099975	22.43141279	0.221334623	0.778665377	1.192455592	2	3	0	7	53	0
16.09582538	12.3699473	0.565444879	0.434555121	1.534144643	2	2	1	7	54	0
11.20740266	17.59945666	0.389053264	0.610946736	1.193078814	3	3	0	7	55	1
7.480137862	21.06824424	0.262016174	0.737983826	1.451573136	2	3	0	7	56	0
10.80048455	16.21738476	0.399753379	0.600246621	2.98204402	5	5	1	7	57	0
14.95383538	13.65591015	0.522683271	0.477316729	1.390193176	3	3	0	7	58	0
8.360064979	20.33592268	0.291332192	0.708667808	1.303882623	3	4	0	7	59	1
6.184212867	22.84094951	0.213063851	0.786936149	0.974804836	2	3	0	7	60	0
19.35221882	5.91995987	0.765751899	0.234248101	4.727748891	4	1	1	7	61	0
18.5209552	9.464027599	0.661817637	0.338182363	2.015036016	4	4	0	7	62	0
4.21554845	24.5838724	0.146376154	0.853623846	1.200507587	2	2	0	7	63	1
14.8722238	13.13401213	0.531032583	0.468967417	1.99378346	3	4	0	7	64	0
0.415897881	25.82331614	0.015850242	0.984149758	3.761025742	1	3	0	8	1	0
15.53548437	7.702708728	0.668532373	0.331467627	6.761591943	3	4	1	8	2	0
11.61938022	6.96729404	0.625145739	0.374854261	11.41311563	4	4	1	8	3	1
2.15190785	24.09574075	0.081984786	0.918015214	3.752156112	2	2	0	8	4	0
4.792656604	19.0915065	0.20066253	0.79933747	6.115905892	3	3	0	8	5	0
12.36007061	11.33634062	0.52160095	0.47839905	6.303486129	5	5	1	8	6	1
11.84043503	9.4082707	0.557230882	0.442769118	8.751341306	3	2	1	8	7	1
2.168219634	26.43901548	0.075792702	0.924207298	1.392664815	1	2	0	8	8	0
4.810242483	23.15986745	0.171977961	0.828022039	2.029751222	4	5	0	8	9	1
9.200465163	7.696498761	0.544504043	0.455495957	13.10304577	8	4	1	8	10	0
8.048508847	17.67182938	0.312923912	0.687076088	4.279603328	3	3	0	8	11	1
2.408009837	26.57747078	0.083076416	0.916923584	1.014626864	2	3	0	8	12	0
8.800527257	12.81519632	0.407135446	0.592864554	8.384111641	3	5	0	8	13	1
9.150021368	14.2802371	0.390521572	0.609478428	6.569506331	5	5	0	8	14	0
4.639874934	19.4443713	0.192651864	0.807348136	5.915793678	3	3	0	8	15	0
13.78332911	8.35166626	0.622694014	0.377305986	7.865004346	3	1	1	8	16	1
18.22430092	10.0081988	0.645507876	0.354492124	1.767338344	5	2	1	8	17	1
10.88000212	15.1636025	0.417760993	0.582239007	3.956445271	3	4	1	8	18	0
4.808173254	23.14899645	0.171983549	0.828016451	2.042518404	3	3	0	8	19	0
11.07168318	16.19175946	0.406099968	0.593900032	2.736583868	2	2	1	8	20	0
14.5799323	11.31962742	0.562941319	0.437058681	4.100248975	7	5	1	8	21	0
0	29.29129456	0	1	0.708714566	0	1	0	8	22	0
15.47097192	5.071243849	0.753130631	0.246869369	9.457558715	3	2	1	8	23	0
5.96425805	17.73378308	0.25167726	0.74832274	6.301810048	3	3	0	8	24	0
0	25.90325201	0	1	4.096781634	0	1	0	8	25	0
17.81289587	8.936292671	0.66592285	0.33407715	3.250633555	3	2	1	8	26	0
0	25.76298834	0	1	4.237061832	0	2	0	8	27	0
4.847413906	14.53533783	0.250089047	0.749910953	10.61710201	3	4	0	8	28	0
4.391888498	20.56317007	0.175991913	0.824008087	5.044899243	2	4	0	8	29	0
5.426691056	16.56004627	0.246816568	0.753183432	8.013076796	4	4	0	8	30	0
0	28.66880394	0	1	1.331295845	0	1	0	8	31	0
13.03164996	11.3722465	0.53399874	0.46600126	5.596049364	4	4	1	8	32	0
1.191856966	22.91154802	0.04944766	0.95055234	5.896650033	2	2	0	8	33	0
2.256586365	26.37396564	0.078817424	0.921182576	1.369428328	1	2	0	8	34	0
0	28.46747864	0	1	1.532591494	0	1	0	8	35	0
0	28.50343783	0	1	1.496523964	0	1	0	8	36	0
2.265607952	25.03911093	0.08297496	0.91702504	2.695103215	2	2	0	8	37	0
2.088206793	19.97294921	0.094655366	0.905344634	7.938858822	1	5	0	8	38	0
9.56761215	12.55155125	0.432548554	0.567451446	7.880829756	4	8	1	8	39	0
0	29.14762285	0	1	0.852423903	0	1	0	8	40	0
3.336104564	23.69702163	0.123408019	0.876591981	2.966876944	1	3	0	8	41	0
13.22642632	7.576430749	0.635798548	0.364201452	9.196943084	6	3	1	8	42	0
0	19.11885322	0	1	10.88100566	0	4	0	8	43	0
13.80262214	8.984578287	0.605718205	0.394281795	7.212633072	5	4	1	8	44	0
0	28.99016845	0	1	1.009914793	0	1	0	8	45	0
4.695245193	17.11620353	0.215265169	0.784734831	8.188536164	2	4	1	8	46	0
16.00024946	12.77324953	0.556075904	0.443924096	1.226345063	3	3	1	8	47	0
2.472198124	19.70424169	0.111478585	0.888521415	7.823474371	2	3	0	8	48	0
12.21572551	10.40401136	0.540047198	0.459952802	7.380319291	5	4	0	8	49	0
1.455622056	19.56699976	0.069240748	0.930759252	8.977398137	2	5	0	8	50	0
3.263952398	22.5827137	0.12628137	0.87371863	4.153269755	2	4	0	8	51	0
15.5319811	4.160372929	0.788731559	0.211268441	10.30732381	6	2	1	8	52	1
1.744275195	27.0748506	0.060524917	0.939475083	1.180657244	2	3	0	8	53	0
8.599880773	10.79094089	0.443502649	0.556497351	10.60905061	4	5	1	8	54	1
0	28.03481938	0	1	1.965293805	0	1	0	8	55	0
7.336068072	18.03929967	0.289101941	0.710898059	4.624623994	3	3	0	8	56	0
5.096050647	5.071349905	0.501214703	0.498785297	19.83234799	3	3	1	8	57	0
0.55197633	28.15410338	0.019228551	0.980771449	1.293992993	1	2	0	8	58	0
18.00010948	7.920208964	0.694440137	0.305559863	4.079556972	4	2	1	8	59	1
0	29.12291698	0	1	0.877173966	0	1	0	8	60	0
6.208185856	21.43280894	0.224600667	0.775399333	2.359057951	3	3	0	8	61	0
0	26.52512511	0	1	3.474669053	1	1	0	8	62	1
15.48860484	9.029690497	0.63171622	0.36828378	5.481816987	7	5	1	8	63	1
2.705816848	19.41481737	0.122320943	0.877679057	7.87902253	3	4	1	8	64	0
1.456040007	3.681831413	0.283393625	0.716606375	24.8621588	1	2	0	9	1	0
0	4.167715583	0	1	25.83223538	0	2	0	9	2	0
5.031230017	7.008362444	0.417890392	0.582109608	17.96026357	3	2	1	9	3	0
1.215785097	17.73209018	0.064164719	0.935835281	11.05211104	1	4	0	9	4	0
0.31225455	3.63936176	0.079019451	0.920980549	26.04833836	2	3	0	9	5	0
5.095402908	14.79543971	0.256168278	0.743831722	10.10912773	3	5	0	9	6	0
0	25.85324954	0	1	4.14670969	0	2	0	9	7	0
3.071434009	17.64007165	0.148296027	0.851703973	9.288495196	2	4	0	9	8	0
2.007957893	20.40788297	0.08957763	0.91042237	7.584099268	2	6	0	9	9	0
9.495133834	1.959853312	0.828908292	0.171091708	18.54498092	5	1	1	9	10	0
3.111426744	16.39122707	0.159538634	0.840461366	10.49714804	1	4	0	9	11	0
6.959813399	4.330720521	0.616429077	0.383570923	18.70966622	5	4	0	9	12	0
4.200149276	18.65993431	0.183732892	0.816267108	7.139943785	2	4	0	9	13	0
15.68765992	3.784345763	0.805651979	0.194348021	10.52790793	5	2	1	9	14	0
6.887424888	3.021263336	0.695089474	0.304910526	20.09125077	2	1	1	9	15	0
2.960161216	23.81425037	0.110559338	0.889440662	3.225525411	1	4	0	9	16	0
8.599984263	14.86918785	0.366437479	0.633562521	6.530795387	3	5	1	9	17	0
0	25.36367081	0	1	4.636484569	0	3	0	9	18	0
0	24.26068263	0	1	5.739274607	0	4	0	9	19	0
5.871567548	2.511789159	0.700383838	0.299616162	21.61665185	2	1	1	9	20	0
4.51136351	6.879176767	0.396062294	0.603937706	18.60940213	3	4	1	9	21	0
7.039616408	11.57578529	0.378160865	0.621839135	11.38452076	4	6	0	9	22	0
5.791718352	7.167801112	0.446908419	0.553091581	17.04043948	4	2	1	9	23	0
2.519797513	2.815369084	0.472299687	0.527700313	24.66476498	2	3	0	9	24	0
5.840273099	8.686705419	0.402029444	0.597970556	15.47296788	3	5	0	9	25	0
2.416052403	8.111764298	0.229492256	0.770507744	19.47212058	1	2	0	9	26	0
4.392001966	2.30347615	0.655965398	0.344034602	23.30440357	2	2	1	9	27	0
2.975885416	19.19174863	0.134244611	0.865755389	7.832267311	1	3	0	9	28	0
4.424024265	23.34147806	0.159335286	0.840664714	2.234443508	2	3	0	9	29	0
6.179441308	19.00744301	0.245343617	0.754656383	4.813044409	3	3	0	9	30	0
2.31167894	18.76076602	0.109701506	0.890298494	8.927578133	1	5	0	9	31	0
7.127318866	4.344029386	0.621314837	0.378685163	18.52855681	4	2	1	9	32	0
2.943379879	23.03822314	0.113287078	0.886712922	4.018312304	2	3	0	9	33	0
3.471780743	14.78755566	0.19013729	0.80986271	11.74056039	4	2	1	9	34	0
12.87140362	3.311962611	0.795347731	0.204652269	13.81651774	4	2	1	9	35	0
5.487600165	14.98317333	0.268069996	0.731930004	9.529104766	3	4	0	9	36	0
5.5193157	14.98817848	0.269136524	0.730863476	9.492510663	4	5	0	9	37	0
0	21.70753541	0	1	8.292359676	0	4	0	9	38	0
2.503755146	18.51160185	0.119139311	0.880860689	8.984596818	2	6	0	9	39	0
5.69573955	2.975625409	0.656844635	0.343155365	21.32860625	3	4	1	9	40	0
5.720397242	9.015904666	0.388184042	0.611815958	15.26369068	3	6	0	9	41	0
4.072305548	15.17860997	0.21153828	0.78846172	10.74893909	2	5	0	9	42	0
1.815958663	12.87896665	0.123577264	0.876422736	15.30503905	1	4	0	9	43	0
3.371084737	22.12700412	0.13220931	0.86779069	4.501798815	2	4	0	9	44	0
3.999730299	19.6010089	0.169474789	0.830525211	6.399203783	2	5	0	9	45	0
5.031647682	12.76818423	0.282679506	0.717320494	12.20004151	3	5	0	9	46	0
4.74351798	17.16786782	0.216486443	0.783513557	8.088595379	4	5	0	9	47	0
3.866669594	8.056293115	0.324304427	0.675695573	18.07692439	3	5	0	9	48	0
4.607628549	13.59143337	0.253179453	0.746820547	11.80089788	2	4	0	9	49	0
3.75146846	13.50113882	0.217443567	0.782556433	12.74742009	2	6	0	9	50	0
6.887698295	6.654851326	0.508596866	0.491403134	16.45735202	5	5	0	9	51	0
2.558703462	9.208031333	0.217452293	0.782547707	18.23322444	2	6	0	9	52	0
0	11.21178491	0	1	18.78821937	0	5	0	9	53	0
6.615723859	5.770086672	0.534137337	0.465862663	17.61417179	5	4	1	9	54	0
0	2.16764659	0	1	27.83222711	0	2	0	9	55	0
2.672083401	1.975977218	0.574881358	0.425118642	25.3518912	2	1	0	9	56	0
1.719812224	2.910844407	0.371397053	0.628602947	25.36922192	1	4	0	9	57	0
0	0	0	0	29.99991019	0	0	0	9	58	0
1.047842577	1.855858173	0.36086452	0.63913548	27.09625278	1	2	0	9	59	0
1.663849535	15.03937123	0.099612497	0.900387503	13.29675301	1	4	0	9	60	0
0	28.21527164	0	1	1.784655092	0	1	0	9	61	0
0.168172593	0	1	0	29.83166433	1	0	1	9	62	0
0	1.439924655	0	1	28.56006423	0	1	0	9	63	0
1.663935349	12.27948672	0.11933479	0.88066521	16.05657279	2	4	0	9	64	0
0	23.35139228	0	1	6.648438656	0	1	0	10	1	0
7.207803827	5.341396521	0.574363595	0.425636405	17.45067449	2	3	0	10	2	0
1.935738158	4.031830144	0.324376372	0.675623628	24.03218537	1	1	1	10	3	0
0	28.82630965	0	1	1.173646726	0	1	0	10	4	0
4.103485958	9.88765268	0.29329178	0.70670822	16.00879123	1	2	0	10	5	0
2.439962858	18.81563023	0.114791568	0.885208432	8.744307982	1	3	0	10	6	0
0	26.32063068	0	1	3.679274099	0	2	0	10	7	0
0.239960406	28.55702966	0.008332829	0.991667171	1.202924404	1	1	1	10	8	0
14.80550105	3.679952343	0.800927125	0.199072875	11.51450299	2	1	1	10	9	0
0	20.06944233	0	1	9.930426815	0	3	0	10	10	0
0	29.10482648	0	1	0.895313217	0	1	0	10	11	0
0	5.560239561	0	1	24.43970342	0	1	0	10	12	0
0	16.25734216	0	1	13.74254267	0	2	0	10	13	0
7.254939079	0	1	0	22.74493576	4	0	1	10	14	0
0	27.93590979	0	1	2.064014948	0	1	0	10	15	0
0	8.099046153	0	1	21.9008649	0	1	0	10	16	0
0	11.09611907	0	1	18.9037304	0	2	0	10	17	0
0	18.97349831	0	1	11.0264193	0	1	0	10	18	0
0	27.4518374	0	1	2.548029742	0	2	0	10	19	0
0.272005513	18.95246333	0.014148922	0.985851078	10.77539146	1	3	0	10	20	0
9.000701907	0	1	0	20.99920943	2	0	1	10	21	0
0	28.77587042	0	1	1.223987602	0	1	0	10	22	0
0	28.73604789	0	1	1.263804148	0	1	0	10	23	0
0	22.77153468	0	1	7.228402318	0	1	0	10	24	0
15.22408539	0	1	0	14.7758191	3	0	1	10	25	0
7.487143156	9.544644509	0.439598197	0.560401803	12.96796373	2	2	0	10	26	0
0	26.84658171	0	1	3.153278593	0	2	0	10	27	0
0	18.85616807	0	1	11.14373243	0	2	0	10	28	0
0	14.24397513	0	1	15.75588261	0	1	0	10	29	0
0	7.622602946	0	1	22.37738308	0	1	0	10	30	0
29.16276859	0	1	0	0.837171537	1	0	1	10	31	0
0	26.20643593	0	1	3.793448317	0	1	0	10	32	0
0	11.01611364	0	1	18.98383248	0	1	0	10	33	0
1.820744575	4.695888085	0.279399602	0.720600398	23.48315095	2	1	1	10	34	0
0	28.52056214	0	1	1.479394524	0	1	0	10	35	0
19.02547592	0	1	0	10.97439721	2	0	1	10	36	0
21.42941743	0	1	0	8.570497325	2	0	1	10	37	0
0	29.45722287	0	1	0.542649976	0	1	0	10	38	0
9.535857557	0	1	0	20.46395856	1	0	1	10	39	0
17.5278894	0	1	0	12.47204788	2	0	1	10	40	0
0	28.24887993	0	1	1.750917654	0	1	0	10	41	0
5.855986466	0	1	0	24.14395338	1	0	1	10	42	0
9.864039866	0	1	0	20.13589029	2	0	1	10	43	0
0	28.81916343	0	1	1.180759308	0	1	0	10	44	0
27.71442476	0	1	0	2.285111674	1	0	1	10	45	0
0	29.15794419	0	1	0.841895868	0	1	0	10	46	0
0	28.22234488	0	1	1.77726169	0	1	0	10	47	0
2.296136632	0	1	0	27.70378554	1	0	1	10	48	0
17.61948855	4.759861409	0.787310113	0.212689887	7.620473562	2	1	1	10	49	0
18.63123053	0.463891844	0.975706265	0.024293735	10.90471313	3	1	1	10	50	0
6.062267023	2.983833615	0.670152507	0.329847493	20.95370692	1	1	0	10	51	0
0	18.70637991	0	1	11.29351432	0	4	0	10	52	0
27.93871456	0	1	0	2.061292279	1	0	1	10	53	0
2.184164498	0	1	0	27.81572004	1	0	1	10	54	0
10.15971436	1.170135766	0.896720985	0.103279015	18.67007661	1	1	1	10	55	0
22.77870855	4.199831109	0.844326966	0.155673034	3.021316934	1	1	0	10	56	0
0	28.48440138	0	1	1.515588922	0	1	0	10	57	0
0	27.26756457	0	1	2.732358741	0	2	0	10	58	0
0	29.60007378	0	1	0.399863211	0	1	0	10	59	0
6.975608018	0	1	0	23.02407667	1	0	1	10	60	0
10.086399	6.567873299	0.605634327	0.394365673	13.34562022	2	1	1	10	61	0
0	29.05621842	0	1	0.943494773	0	1	0	10	62	0
0	22.95931163	0	1	7.040363931	0	2	0	10	63	0
0	0	0	0	29.99992359	0	0	0	10	64	0
0.511820519	0.247906324	0.673690187	0.326309813	29.2400371	1	1	1	11	1	0
0	5.687466341	0	1	24.31230273	0	4	0	11	2	0
0	1.447740284	0	1	28.55204504	0	3	0	11	3	0
0.951870046	4.087850993	0.188873558	0.811126442	24.96004547	1	2	0	11	4	0
0	0	0	0	29.99979502	0	0	0	11	5	0
0	0.511916597	0	1	29.48768712	0	1	0	11	6	0
0.223565944	5.911851937	0.036438585	0.963561415	23.86428419	1	2	0	11	7	0
0	0	0	0	29.99980956	0	0	0	11	8	0
0	7.631496239	0	1	22.36826685	0	1	0	11	9	0
0.191389693	0	1	0	29.80852193	1	0	1	11	10	0
0	0.361120622	0	1	29.63883177	0	3	0	11	11	0
0	0	0	0	29.99982067	0	0	0	11	12	0
2.119901231	0	1	0	27.87985872	2	0	1	11	13	0
0	0	0	0	29.99964391	0	0	0	11	14	0
0	0.303765808	0	1	29.69607283	0	1	0	11	15	0
0	0	0	0	29.99973372	0	0	0	11	16	0
0.319661636	0.432040317	0.425250506	0.574749494	29.24808565	1	1	0	11	17	0
0	3.199636674	0	1	26.80029633	0	4	0	11	18	0
0	0	0	0	29.99973686	0	0	0	11	19	0
0	0	0	0	29.99988311	0	0	0	11	20	0
0	15.23939278	0	1	14.76033524	0	3	0	11	21	0
1.191738366	3.263456616	0.267494099	0.732505901	25.54450396	4	6	0	11	22	0
0.400161992	0	1	0	29.59963702	1	0	1	11	23	0
0	0	0	0	29.99976109	0	0	0	11	24	0
0	7.855204162	0	1	22.14452015	0	2	0	11	25	0
0	0	0	0	29.99983293	0	0	0	11	26	0
0	2.790628999	0	1	27.20902974	0	4	0	11	27	0
0	0.479836138	0	1	29.51994519	0	1	0	11	28	0
0	1.215949027	0	1	28.78381919	0	1	0	11	29	0
0	0.487857892	0	1	29.51189835	0	1	0	11	30	0
0	15.2255217	0	1	14.77436711	0	3	0	11	31	0
0	0.54378751	0	1	29.45585013	0	1	0	11	32	0
2.263922748	3.639290487	0.383506856	0.616493144	24.09651079	2	2	1	11	33	0
0	0	0	0	29.99960001	0	0	0	11	34	0
1.991865918	1.775756382	0.52867983	0.47132017	26.2319646	1	1	1	11	35	0
0	0	0	0	29.99970578	0	0	0	11	36	0
0	0	0	0	29.99969295	0	0	0	11	37	0
1.559735225	0	1	0	28.43998624	1	0	1	11	38	0
0	2.679524699	0	1	27.32023268	0	3	0	11	39	0
0	6.219401828	0	1	23.78034729	0	3	0	11	40	0
0	4.239659915	0	1	25.75993325	0	2	0	11	41	0
0	0	0	0	29.99974427	0	0	0	11	42	0
0	0	0	0	29.99976736	0	0	0	11	43	0
0	0.543238985	0	1	29.45654548	0	2	0	11	44	0
0	2.319094865	0	1	27.68055447	0	2	0	11	45	0
0	5.391754217	0	1	24.60798064	0	5	0	11	46	0
0	0.135871185	0	1	29.86398627	0	1	0	11	47	0
0	0	0	0	29.9997896	0	0	0	11	48	0
0	7.799591286	0	1	22.200275	0	2	0	11	49	0
0	0	0	0	29.99965304	0	0	0	11	50	0
0	0	0	0	29.9997494	0	0	0	11	51	0
0	0	0	0	29.99978219	0	0	0	11	52	0
0	0	0	0	29.99973486	0	0	0	11	53	0
0.671839644	1.935037677	0.257718167	0.742281833	27.3929157	1	3	0	11	54	0
2.663411627	3.751871871	0.415166629	0.584833371	23.58441173	1	3	0	11	55	0
0	0	0	0	29.99955382	0	0	0	11	56	0
0	0	0	0	29.9998603	0	0	0	11	57	0
0	5.25580064	0	1	24.74382617	0	3	0	11	58	0
4.29573037	0	1	0	25.70410656	1	0	1	11	59	0
0	6.855622113	0	1	23.14422308	0	2	0	11	60	0
0	0.399864351	0	1	29.59983145	0	1	0	11	61	0
1.738164442	7.82244888	0.181804701	0.818195299	20.43905739	2	5	0	11	62	0
1.728708654	0	1	0	28.27110432	2	0	1	11	63	0
0.695913173	0.511502352	0.576365931	0.423634069	28.79224464	1	2	0	11	64	0
1.047687607	19.44517071	0.051124523	0.948875477	9.507401119	1	4	0	12	1	0
12.29543833	5.44361893	0.693128059	0.306871941	12.26089227	3	3	0	12	2	0
1.232031903	20.62918544	0.056356967	0.943643033	8.138745025	1	3	0	12	3	0
3.439898129	22.76362578	0.131276165	0.868723835	3.796382575	2	3	0	12	4	0
1.759490452	25.27868974	0.065074293	0.934925707	2.961791584	1	3	0	12	5	0
5.120359405	21.48080641	0.192486278	0.807513722	3.398839598	1	3	0	12	6	0
6.812801597	18.03172674	0.274217385	0.725782615	5.155444583	3	3	0	12	7	0
4.328187997	11.50412108	0.273376927	0.726623073	14.16768608	2	4	0	12	8	0
14.71678149	10.02322685	0.59485758	0.40514242	5.259967134	3	2	1	12	9	0
3.168178726	19.61977695	0.139028651	0.860971349	7.211999562	2	4	0	12	10	0
15.18420888	6.016430996	0.71621465	0.28378535	8.799174245	3	4	1	12	11	0
13.69733389	9.3517487	0.594268073	0.405731927	6.950788835	2	1	1	12	12	0
16.43203572	3.32876874	0.831546902	0.168453098	10.23917444	1	1	1	12	13	0
4.519698493	21.15976637	0.176004388	0.823995612	4.3204804	2	3	0	12	14	0
3.807928149	6.191418409	0.380817699	0.619182301	20.00059728	2	3	0	12	15	0
10.30395019	3.535616314	0.744528392	0.255471608	16.1602134	3	2	0	12	16	0
1.89561116	9.215394498	0.170606624	0.829393376	18.88896954	1	3	0	12	17	0
11.6071634	6.848406792	0.62892467	0.37107533	11.54436423	5	3	1	12	18	0
1.464068084	19.95180663	0.068363684	0.931636316	8.584060283	2	3	0	12	19	0
0	23.75443198	0	1	6.245552344	0	2	0	12	20	0
5.943684788	17.30154283	0.255694841	0.744305159	6.754717928	3	3	0	12	21	0
0	16.68323356	0	1	13.31666124	0	4	0	12	22	0
2.231174902	5.567489305	0.28609706	0.71390294	22.20121035	4	3	1	12	23	0
4.079843128	15.8614956	0.204592238	0.795407762	10.05867211	1	4	0	12	24	0
0	29.19326413	0	1	0.806634379	0	1	0	12	25	0
11.92717168	2.119860485	0.849088373	0.150911627	15.95273035	3	1	1	12	26	0
0	21.16719001	0	1	8.83274841	0	2	0	12	27	0
9.162164035	10.40067334	0.468345356	0.531654644	10.43696192	3	5	0	12	28	0
9.687771448	5.651726918	0.631557253	0.368442747	14.66048139	3	2	1	12	29	0
5.199405402	7.466796747	0.410494428	0.589505572	17.33365587	2	3	1	12	30	0
4.047794233	13.29048791	0.233459936	0.766540064	12.66166055	2	3	1	12	31	0
